CustomerID,Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQtyPerTrans,MinQuantity,MaxQuantity,CustomerTenure,FirstPurchase,PreferredDay,PreferredHour,PreferredMonth,WeekendRatio,AvgDaysBetween,UniqueProducts,UniqueDesc,AvgProdPerTrans,UniqueCountries,NegQtyCount,ZeroPriceCount,CancelledTrans,ReturnRatio,TotalTrans,UniqueInvoices,AvgLinesPerInv,Age,SupportTickets,Satisfaction,Churn,RFMSegment,AgeCategory,SpendingCat,CustomerType,FavoriteSeason,PreferredTime,Region,LoyaltyLevel,ChurnRisk,WeekendPref,BasketSize,ProdDiversity,Gender,AccountStatus,Country,NewsletterSubscribed,RegistrationDate,LastLoginIP
49974,391,4,1146.31,306.69,311.89,2400.36,463.53,59940,552.26,-4623,5902,188,288,4,20,9,0.3744,8.42,993,877,85.6,3,86,28,29,0.4985,9372,454,97.53,29.5,12.0,3.0,0,Champions,65+,Medium,Occasionnel,Hiver,Matin,UK,Établi,Faible,Semaine,Moyen,Modéré,M,Active,United Kingdom,Yes,06/17/2013,205.64.113.54
26371,175,22,11526.1,411.19,94.51,1277.0,5496.7,91515,945.08,-5586,4970,619,251,4,7,7,0.1333,103.24,869,556,15.54,4,27,22,43,0.9818,3596,226,82.02,42.7,5.0,-1.0,0,Champions,55-64,Low,Perdu,Automne,Après-midi,UK,Ancien,Critique,Semaine,Petit,Spécialisé,M,Active,United Kingdom,Yes,2018-09-27,102.4.235.161
55084,115,26,12023.34,146.2,234.72,-1243.51,4669.91,85371,518.35,-6941,4563,103,691,4,19,6,0.4469,120.77,707,143,36.37,1,2,18,12,0.059,4368,233,82.38,35.0,1.0,1.0,0,Dormants,65+,Low,Régulier,Été,Après-midi,UK,Jeune,Faible,Inconnu,Grand,Explorateur,F,Pending,United Kingdom,Yes,02/02/18,38.151.112.255
39629,203,49,11400.35,123.41,360.16,-3589.4,9278.42,11202,832.08,-1394,3432,645,99,6,19,11,0.5987,255.3,449,501,55.98,1,37,15,13,0.9866,5857,104,23.59,21.2,7.0,1.1,0,Dormants,55-64,High,Occasionnel,Automne,Soir,Autre,Inconnu,Élevé,Semaine,Moyen,Modéré,M,Active,United Kingdom,Yes,20/01/12,175.233.75.145
61184,320,43,1266.47,394.55,264.72,2093.24,2573.42,99950,757.28,-6356,7555,343,584,2,4,12,0.724,196.37,83,527,16.16,2,63,30,28,0.9677,5002,466,9.64,,8.0,2.4,0,Dormants,18-24,High,Régulier,Été,Nuit,UK,Nouveau,Faible,Semaine,Moyen,Modéré,F,Active,Italy,Yes,2016-11-30,38.17.163.158
71916,30,36,9480.57,32.91,197.74,3545.65,2698.33,90202,518.81,-3077,128,370,421,1,20,11,0.8261,313.33,379,93,13.68,2,53,15,25,0.2926,738,316,60.7,36.4,4.0,1.1,0,Dormants,65+,VIP,Régulier,Automne,Midi,Europe_N,Jeune,Critique,Inconnu,Inconnu,Modéré,Unknown,Active,Japan,Yes,2018-01-27,129.63.140.244
83972,387,13,12432.03,187.84,161.17,1858.54,4113.46,18290,647.91,-2735,5896,32,642,0,5,3,0.2559,64.41,646,383,66.48,3,35,25,2,0.891,2819,428,52.59,77.5,5.0,1.2,0,Fidèles,35-44,Medium,Hyperactif,Printemps,Midi,Europe_E,Ancien,Faible,Weekend,Grand,Spécialisé,M,Pending,Japan,Yes,17/04/12,162.110.253.149
72187,112,32,8448.98,255.38,305.2,-4821.22,2433.7,17130,407.27,-6189,4829,373,693,5,4,11,0.2412,97.07,458,889,65.73,5,43,2,24,0.0078,5343,240,52.13,,3.0,4.4,1,Dormants,65+,High,Occasionnel,Hiver,Nuit,Europe_C,Inconnu,Élevé,Semaine,Grand,Spécialisé,F,Active,United Kingdom,Yes,17/12/11,181.192.30.170
22984,364,17,9519.31,282.37,469.55,-2837.67,1291.84,36077,531.1,-1980,3826,177,705,5,20,7,0.5653,343.49,933,279,24.18,1,43,22,26,0.4541,2164,414,11.79,63.1,-1.0,3.9,0,Fidèles,35-44,Low,Régulier,Printemps,Matin,Europe_E,Inconnu,Critique,Semaine,Petit,Modéré,F,Pending,United Kingdom,Yes,2019-09-01,40.107.115.26
43039,324,41,6604.63,365.66,335.87,-4305.2,8574.15,18396,507.78,-5807,7653,11,17,1,7,11,0.566,162.08,780,727,23.49,2,68,8,44,0.4021,3077,481,49.89,38.6,1.0,0.3,0,Dormants,18-24,High,Régulier,Hiver,Après-midi,UK,Nouveau,Critique,Semaine,Moyen,Spécialisé,M,Suspended,United Kingdom,Yes,06/29/2022,237.91.249.200
95431,375,36,7694.96,180.65,37.37,703.86,5582.77,59848,709.4,-5573,1268,455,470,1,21,3,0.2179,288.0,81,449,74.8,3,92,50,39,0.9027,6917,442,15.89,35.6,11.0,1.6,1,Potentiels,18-24,Low,Régulier,Automne,Soir,UK,Établi,Faible,Weekend,Inconnu,Modéré,M,Active,United Kingdom,Yes,2021-06-29,77.81.11.200
93691,343,46,32.84,308.28,230.34,2564.78,8613.63,82488,410.57,-7833,4011,642,637,1,17,11,0.5875,179.64,731,761,12.58,4,52,23,15,0.4723,8719,212,42.79,,4.0,2.7,1,Champions,Inconnu,Low,Occasionnel,Hiver,Midi,Autre,Jeune,Faible,Semaine,Moyen,Spécialisé,Unknown,Active,Germany,Yes,26/04/12,87.216.242.178
68606,66,19,9403.93,294.76,445.41,-3894.21,8311.35,59530,100.67,-64,6025,248,722,6,3,6,0.3459,171.95,514,982,92.4,1,12,32,37,0.4179,449,126,7.15,40.3,4.0,0.3,0,Potentiels,18-24,High,Régulier,Été,Midi,UK,Inconnu,Faible,Semaine,Petit,Spécialisé,F,Active,United Kingdom,Yes,2012-01-05,194.200.200.36
20616,74,35,762.43,276.07,47.23,3383.38,2820.42,63274,788.92,-558,1043,447,6,2,3,8,0.6393,54.06,309,583,94.43,5,43,13,10,0.6396,7435,123,85.83,74.8,13.0,3.4,0,Fidèles,55-64,Medium,Régulier,Automne,Soir,Autre,Établi,Faible,Weekend,Petit,Explorateur,F,Active,Germany,Yes,07/06/22,136.144.144.99
60072,44,46,6242.73,322.04,494.44,555.09,5477.37,26122,685.17,-3818,5516,569,418,1,4,5,0.291,310.69,921,621,87.23,3,3,27,28,0.3758,6874,36,2.3,,15.0,1.9,0,Fidèles,65+,Low,Nouveau,Hiver,Soir,UK,Nouveau,Moyen,Weekend,Inconnu,Explorateur,Unknown,Suspended,United Kingdom,Yes,2017-04-11,180.201.49.67
34574,259,40,4036.15,133.43,474.53,1899.69,832.18,28381,950.17,-7847,3739,3,379,2,14,11,0.5923,28.6,763,288,21.86,5,69,23,46,0.5366,6698,238,93.99,63.6,13.0,2.0,0,Champions,65+,Low,Hyperactif,Hiver,Midi,UK,Nouveau,Faible,Weekend,Moyen,Spécialisé,M,Active,United Kingdom,Yes,2010-04-12,83.27.155.234
13430,153,28,7954.13,46.9,39.14,4714.02,9152.52,44435,429.29,-5456,7397,235,507,6,5,11,0.7683,113.25,494,476,2.66,1,50,42,50,0.9556,4162,242,86.43,,0.0,1.3,1,Champions,55-64,Medium,Nouveau,Printemps,Midi,UK,Jeune,Moyen,Semaine,Petit,Explorateur,M,Active,United Kingdom,Yes,2019-04-13,168.83.70.226
22676,154,1,1567.95,64.04,466.71,-4163.19,4042.63,22267,79.13,-4132,368,172,113,3,20,3,0.9802,245.82,236,882,93.73,3,69,49,23,0.2026,7997,133,75.51,68.8,11.0,1.7,0,Potentiels,25-34,Low,Occasionnel,Automne,Midi,UK,Jeune,Faible,Weekend,Moyen,Spécialisé,M,Active,Canada,Yes,11/25/2011,179.247.149.74
20816,362,42,10220.47,116.17,181.57,4012.24,3936.76,60978,122.5,-7686,6202,321,510,3,15,6,0.9111,185.15,668,672,35.05,2,10,6,28,0.4589,8078,380,98.27,52.2,15.0,4.3,0,Fidèles,18-24,Medium,Occasionnel,Hiver,Soir,UK,Inconnu,Moyen,Weekend,Moyen,Modéré,M,Active,USA,Yes,20/07/22,54.111.100.4
42733,233,18,11822.68,252.6,422.35,-3738.97,3027.55,6088,773.55,-2050,7449,370,595,5,13,8,0.5035,321.7,941,801,31.73,5,90,37,33,0.0154,120,227,6.33,57.7,4.0,3.9,0,Dormants,55-64,Medium,Régulier,Hiver,Matin,Europe_N,Inconnu,Élevé,Semaine,Grand,Modéré,Unknown,Closed,United Kingdom,Yes,10/30/2022,93.52.75.192
95680,50,48,2031.99,421.02,209.19,-1070.41,4606.64,96354,68.69,-223,2605,547,613,3,13,10,0.4883,14.34,37,171,26.91,4,53,43,10,0.8422,4485,403,64.52,,-1.0,4.7,1,Fidèles,35-44,Medium,Hyperactif,Automne,Midi,Europe_N,Jeune,Faible,Semaine,Moyen,Modéré,F,Active,United Kingdom,Yes,10/21/2013,244.218.86.28
12050,305,40,1116.85,352.14,220.43,3514.39,2517.59,11822,907.92,-7278,7270,295,468,2,15,3,0.4377,237.03,741,525,25.21,4,61,24,19,0.092,2848,396,85.08,,2.0,3.5,0,Dormants,65+,Medium,Hyperactif,Hiver,Matin,Asie,Jeune,Moyen,Weekend,Grand,Modéré,F,Active,United Kingdom,Yes,16/07/18,25.182.242.91
43933,261,33,1755.49,395.58,317.12,4062.54,3748.52,49216,282.37,-1923,6192,399,92,2,21,12,0.0278,174.27,657,372,73.72,5,58,1,19,0.0948,1791,90,13.54,24.6,10.0,2.9,0,Dormants,65+,High,Régulier,Hiver,Midi,Europe_E,Inconnu,Élevé,Semaine,Petit,Modéré,F,Suspended,Spain,Yes,2013-02-11,242.26.60.173
34951,314,12,13095.48,178.73,387.24,63.72,7999.47,35589,898.98,-4369,6706,57,491,0,23,11,0.166,56.32,325,732,90.88,1,98,44,8,0.8828,3018,255,58.89,42.8,8.0,1.3,1,Champions,18-24,Low,Occasionnel,Été,Soir,Europe_E,Inconnu,Élevé,Inconnu,Moyen,Modéré,F,Active,Italy,Yes,2016-10-02,152.222.76.206
42413,124,8,7686.93,205.3,16.89,941.05,8342.56,64262,773.73,-2051,2641,529,101,1,3,11,0.0592,271.29,56,393,78.82,1,60,0,22,0.4093,351,444,40.0,47.8,3.0,3.3,0,Champions,35-44,High,Nouveau,Hiver,Nuit,Europe_S,Inconnu,Critique,Semaine,Grand,Explorateur,M,Active,United Kingdom,Yes,22/01/21,63.17.60.123
44801,398,24,6742.55,199.87,296.58,2081.47,3041.82,56911,871.33,-4655,4908,547,492,4,10,5,0.6964,150.13,121,958,67.74,1,39,22,35,0.6873,5458,83,44.15,,8.0,4.5,0,Fidèles,45-54,Low,Nouveau,Hiver,Matin,UK,Nouveau,Moyen,Semaine,Moyen,Spécialisé,M,Active,Belgium,Yes,03/06/11,102.250.154.88
65619,244,16,1154.03,99.98,93.37,3327.59,4690.14,436,214.83,-2175,59,407,535,4,18,9,0.4132,194.03,314,185,29.49,4,3,46,48,0.8578,9745,500,91.34,,5.0,0.3,0,Dormants,25-34,VIP,Nouveau,Été,Nuit,Europe_C,Ancien,Élevé,Weekend,Petit,Explorateur,F,Active,Switzerland,Yes,2019-10-01,168.192.45.237
42913,29,50,9568.12,35.3,172.97,-3784.89,8738.2,60854,596.1,-5189,4257,640,484,1,18,10,0.0638,353.05,211,510,55.15,4,26,39,26,0.3745,2251,139,54.33,19.4,0.0,2.2,0,Dormants,45-54,Medium,Hyperactif,Automne,Midi,UK,Jeune,Faible,Semaine,Grand,Explorateur,F,Closed,Switzerland,Yes,2019-06-12,222.195.140.227
50600,121,4,12953.99,297.5,173.98,3100.69,526.73,60888,94.5,-38,103,512,478,4,7,10,0.6906,177.47,772,432,24.46,2,15,17,23,0.2615,5061,309,10.23,66.2,11.0,0.7,0,Fidèles,25-34,Low,Régulier,Hiver,Midi,Asie,Nouveau,Faible,Semaine,Grand,Spécialisé,M,Active,Switzerland,Yes,10/11/20,95.5.61.59
67775,124,38,12336.88,494.66,234.53,-187.24,8891.45,26281,203.08,-5691,4942,63,166,4,9,3,0.6444,300.53,103,939,12.04,1,81,46,39,0.1695,6584,20,93.78,,999.0,4.1,0,Champions,18-24,Medium,Perdu,Été,Soir,UK,Inconnu,Élevé,Semaine,Petit,Spécialisé,F,Closed,Finland,Yes,2018-02-06,22.62.250.115
45400,36,44,9203.85,87.58,167.07,-493.77,2191.84,87017,310.59,-1370,4508,573,139,6,4,12,0.72,280.9,439,835,12.91,4,6,7,24,0.6071,3238,329,19.34,,12.0,3.1,0,Dormants,65+,High,Nouveau,Printemps,Nuit,Europe_E,Ancien,Faible,Semaine,Moyen,Spécialisé,M,Active,Japan,Yes,07/14/2015,6.245.140.48
14494,169,27,666.82,28.11,53.68,-761.0,6785.39,95005,741.07,-5499,786,419,93,4,15,11,0.5998,241.91,817,209,60.77,4,10,33,24,0.2523,6523,84,89.37,,2.0,4.4,0,Potentiels,25-34,Medium,Régulier,Automne,Nuit,Europe_E,Ancien,Faible,Semaine,Petit,Modéré,M,Closed,United Kingdom,Yes,02/13/2021,204.92.196.247
90688,123,9,1242.15,390.87,72.81,92.12,5825.52,83403,25.69,-1414,4279,145,180,5,2,2,0.1615,327.34,747,994,4.81,1,71,42,47,0.6343,8240,27,97.12,,13.0,0.3,0,Champions,55-64,Low,Occasionnel,Hiver,Midi,UK,Nouveau,Moyen,Weekend,Grand,Modéré,M,Active,Portugal,Yes,2014-05-21,166.222.152.64
99431,356,47,264.29,130.03,16.72,4450.51,5529.41,52952,903.21,-4667,6561,271,575,2,9,11,0.0614,91.83,38,800,97.35,1,63,7,32,0.3171,5848,58,87.91,,3.0,4.5,0,Dormants,35-44,Medium,Régulier,Été,Après-midi,UK,Établi,Moyen,Weekend,Petit,Modéré,F,Closed,France,Yes,26/05/12,26.166.32.94
84691,34,16,3490.93,415.67,235.12,482.04,8593.6,21766,71.73,-1314,7284,16,3,2,23,8,0.8171,299.58,813,329,99.55,4,51,28,30,0.3478,5395,379,68.04,56.6,14.0,0.3,1,Dormants,65+,Low,Hyperactif,Printemps,Après-midi,Unknown,Établi,Faible,Semaine,Moyen,Modéré,M,Active,United Kingdom,Yes,31/10/16,104.10.201.250
53001,86,12,1602.75,353.45,477.22,4531.78,1015.72,94273,377.11,-2776,3946,97,605,2,12,7,0.2158,137.89,620,361,15.79,5,5,12,9,0.2491,1893,389,74.61,41.3,9.0,-1.0,0,Champions,55-64,Low,Nouveau,Automne,Nuit,UK,Inconnu,Faible,Semaine,Moyen,Modéré,F,Active,Australia,Yes,2018-11-16,17.63.106.60
77364,133,31,3530.74,473.11,57.84,-3197.1,3470.28,20213,82.01,-5977,6143,451,388,1,6,12,0.5425,296.56,414,444,43.3,4,47,0,38,0.4185,898,330,70.29,,3.0,0.8,1,Fidèles,18-24,Low,Perdu,Hiver,Nuit,Europe_N,Établi,Faible,Semaine,Grand,Explorateur,Unknown,Active,United Kingdom,Yes,2018-07-10,47.92.2.228
55028,195,24,5468.4,207.42,473.13,2241.36,5382.53,92891,769.2,-7651,2447,242,271,3,11,9,0.4852,180.23,224,897,77.04,2,68,28,14,0.1621,1739,393,46.59,77.7,7.0,0.7,0,Dormants,Inconnu,Medium,Perdu,Automne,Matin,Asie,Inconnu,Élevé,Semaine,Grand,Modéré,M,Suspended,Finland,Yes,2019-11-16,205.160.62.20
47573,273,14,14116.23,332.68,366.68,3122.4,8112.89,61239,142.17,-7177,957,478,131,5,22,4,0.9211,313.06,293,441,95.55,3,5,49,0,0.3197,9161,217,28.17,70.7,2.0,0.9,1,Potentiels,45-54,Low,Régulier,Printemps,Midi,Europe_E,Établi,Critique,Inconnu,Moyen,Modéré,F,Active,United Kingdom,Yes,08/29/2019,33.105.82.44
10806,200,45,8960.83,235.1,318.75,1791.29,2164.43,21537,884.87,-7563,6923,200,583,5,13,3,0.5524,326.62,696,369,89.24,1,60,36,15,0.7779,4107,333,29.22,37.6,10.0,2.4,0,Dormants,35-44,VIP,Nouveau,Hiver,Après-midi,Europe_E,Nouveau,Faible,Semaine,Inconnu,Spécialisé,F,Active,United Kingdom,Yes,2013-01-20,144.131.17.43
66638,368,25,12442.09,317.14,322.64,1069.22,8029.3,1794,530.69,-1900,7844,472,592,4,9,10,0.58,218.14,155,106,26.22,2,65,0,20,0.2156,2504,381,73.39,78.4,14.0,3.9,0,Dormants,18-24,High,Occasionnel,Automne,Soir,Europe_E,Ancien,Faible,Semaine,Petit,Modéré,M,Pending,Finland,Yes,03/11/2017,251.63.152.186
39757,284,34,10510.45,227.55,413.36,648.13,3996.38,58204,948.52,-7832,2703,178,511,0,8,5,0.3195,185.28,32,724,9.43,5,94,43,1,0.9471,6061,125,62.98,36.9,3.0,4.5,0,Champions,55-64,Medium,Perdu,Été,Matin,UK,Jeune,Élevé,Weekend,Inconnu,Spécialisé,F,Active,Sweden,Yes,2014-07-04,248.87.216.0
44636,76,3,1243.8,98.37,53.46,3609.3,1889.14,31324,291.07,-4181,437,507,685,2,11,11,0.9587,285.9,234,325,29.58,3,95,4,2,0.4929,5151,288,58.9,45.9,11.0,2.8,0,Potentiels,55-64,High,Perdu,Automne,Après-midi,Asie,Ancien,Faible,Semaine,Moyen,Modéré,Unknown,Active,Poland,Yes,17/01/17,64.153.23.150
90097,58,24,10906.77,256.41,252.38,3216.47,7589.86,55764,454.86,-47,2366,452,51,6,23,1,0.6124,97.45,907,232,44.29,4,72,47,14,0.1069,6747,200,65.61,65.6,11.0,0.8,0,Potentiels,25-34,Medium,Nouveau,Été,Midi,UK,Établi,Élevé,Semaine,Grand,Modéré,F,Active,United Kingdom,Yes,2018-12-07,169.227.71.251
58280,125,42,3764.03,266.65,348.55,-3777.11,908.99,29858,694.55,-4586,5936,269,289,5,2,5,0.005,5.6,489,725,36.63,1,78,49,31,0.9431,9663,438,77.7,37.5,2.0,0.4,1,Champions,25-34,Medium,Occasionnel,Été,Midi,UK,Ancien,Faible,Semaine,Petit,Explorateur,F,Pending,United Kingdom,Yes,07/15/2016,178.160.180.107
34262,108,9,9406.17,406.25,293.41,3485.88,5147.67,41850,832.08,-4699,4702,233,445,5,12,3,0.5561,148.59,762,837,77.61,4,84,1,49,0.4567,3500,429,75.09,,6.0,2.5,0,Champions,45-54,High,Perdu,Été,Midi,Unknown,Établi,Élevé,Weekend,Moyen,Modéré,M,Active,Finland,Yes,01/05/2021,177.50.22.121
90435,223,26,4784.91,369.08,416.39,-859.31,638.76,12018,421.94,-3882,7418,623,236,0,5,1,0.3639,185.34,570,708,26.52,2,52,46,46,0.557,2562,283,11.43,43.8,5.0,3.8,0,Potentiels,25-34,Medium,Régulier,Automne,Après-midi,UK,Inconnu,Moyen,Semaine,Grand,Modéré,F,Pending,USA,Yes,2015-06-09,10.96.72.153
72211,277,20,14963.92,333.58,36.14,-2463.03,3564.18,82017,892.54,-4965,7055,485,490,4,5,3,0.0321,108.5,333,249,86.01,1,27,21,26,0.1852,4495,214,36.94,47.5,0.0,3.1,0,Fidèles,25-34,Low,Régulier,Été,Midi,UK,Jeune,Critique,Weekend,Moyen,Modéré,F,Active,Sweden,Yes,2018-06-08,220.110.68.110
64842,67,40,3585.05,61.13,345.35,3697.69,6010.77,49790,118.87,-1181,5567,577,279,5,20,5,0.4315,139.93,675,317,23.34,4,90,29,35,0.3333,3604,156,27.13,,9.0,2.9,0,Potentiels,Inconnu,Low,Occasionnel,Hiver,Soir,UK,Inconnu,Faible,Weekend,Grand,Spécialisé,M,Suspended,United Kingdom,Yes,2018-10-24,152.183.142.65
66979,68,10,3826.52,361.71,267.01,-679.75,5561.16,80120,708.98,-3624,497,337,43,5,18,5,0.7736,48.57,17,264,36.77,1,4,10,34,0.7036,387,18,54.29,19.1,0.0,0.2,1,Fidèles,25-34,Medium,Nouveau,Été,Midi,Autre,Jeune,Faible,Semaine,Moyen,Spécialisé,F,Pending,Australia,Yes,07/21/2012,187.216.38.130
91470,164,19,13925.42,252.65,189.58,3083.65,4046.55,8850,348.85,-4410,1367,447,358,3,6,10,0.5038,101.21,414,729,45.33,2,80,28,38,0.124,6762,343,7.08,75.9,5.0,2.1,1,Potentiels,45-54,Low,Hyperactif,Hiver,Matin,Asie,Inconnu,Moyen,Weekend,Petit,Modéré,F,Active,Japan,Yes,06/25/2014,67.195.83.204
48197,304,3,-118.01,447.58,170.14,-2365.96,4290.48,90237,102.23,-5231,6571,583,645,0,3,12,0.6395,87.63,766,503,29.83,4,100,41,23,0.5705,7975,105,76.48,,2.0,2.8,1,Fidèles,18-24,VIP,Nouveau,Hiver,Soir,UK,Inconnu,Critique,Semaine,Moyen,Spécialisé,M,Suspended,United Kingdom,Yes,28/03/22,117.42.130.217
51844,396,24,10298.68,460.34,310.42,-4960.71,2267.7,44975,387.28,-5700,2866,356,567,6,21,8,0.6397,109.86,658,263,76.87,3,57,2,50,0.6935,5450,159,11.55,24.4,15.0,3.0,0,Dormants,65+,Low,Perdu,Hiver,Matin,Unknown,Ancien,Faible,Weekend,Petit,Modéré,M,Active,Spain,Yes,04/05/22,241.73.104.36
74754,161,5,10742.56,32.3,445.5,-45.41,4558.83,64510,880.34,-3501,1852,48,525,6,4,11,0.671,109.15,741,933,41.55,5,23,44,7,0.0018,8330,41,27.87,65.8,8.0,0.0,0,Fidèles,35-44,High,Occasionnel,Hiver,Matin,UK,Jeune,Faible,Semaine,Moyen,Spécialisé,M,Suspended,United Kingdom,Yes,05/09/2020,162.137.98.190
44157,364,3,12463.87,411.22,248.09,-3997.72,9532.55,64696,980.55,-5820,1023,495,689,4,0,1,0.3876,204.02,240,682,88.82,4,30,12,6,0.8376,3752,290,78.49,36.6,999.0,1.0,1,Dormants,18-24,Low,Régulier,Automne,Nuit,Unknown,Ancien,Élevé,Semaine,Grand,Explorateur,F,Active,United Kingdom,Yes,2014-09-14,145.83.214.78
87129,341,27,14603.81,23.66,412.36,2543.76,8504.53,24832,393.41,-4655,6384,345,461,4,17,7,0.37,91.47,286,416,96.4,1,98,2,3,0.0563,2701,7,6.1,,12.0,4.7,0,Fidèles,65+,Medium,Occasionnel,Hiver,Nuit,Asie,Inconnu,Moyen,Weekend,Petit,Modéré,M,Pending,Portugal,Yes,07/14/2016,81.222.194.13
50042,308,16,14621.83,186.75,201.08,-2239.25,1452.33,95746,886.53,-5335,3131,701,100,2,16,5,0.0046,343.45,346,913,86.12,4,40,9,29,0.2469,5845,5,66.36,78.6,11.0,2.5,0,Potentiels,65+,Medium,Régulier,Hiver,Midi,Autre,Ancien,Moyen,Semaine,Petit,Spécialisé,M,Pending,Portugal,Yes,2011-07-21,247.126.39.138
71665,378,49,511.79,273.44,51.2,-563.54,297.81,86826,510.14,-7769,7695,292,691,3,8,3,0.1542,186.62,375,668,52.74,1,67,3,9,0.9635,8492,21,92.52,76.0,1.0,3.5,1,Fidèles,18-24,Medium,Régulier,Été,Soir,UK,Établi,Moyen,Inconnu,Moyen,Spécialisé,M,Active,United Kingdom,Yes,14/03/21,32.56.208.33
92856,342,15,12238.51,78.31,30.75,-4129.66,9335.24,93977,717.3,-5408,2845,688,460,4,8,4,0.9508,47.07,16,70,51.47,2,83,13,24,0.081,32,134,62.15,,11.0,99.0,0,Dormants,18-24,High,Occasionnel,Été,Après-midi,UK,Inconnu,Faible,Semaine,Grand,Modéré,F,Active,Portugal,Yes,16/10/16,85.45.185.170
37376,386,35,9517.8,374.43,25.67,-2133.41,5267.5,23886,46.33,-3826,6347,672,267,3,20,3,0.8424,102.06,587,234,22.37,5,80,22,41,0.8259,2505,429,71.55,74.7,12.0,2.9,0,Dormants,55-64,Low,Régulier,Été,Nuit,Europe_C,Établi,Critique,Weekend,Grand,Modéré,F,Active,United Kingdom,Yes,09/01/2015,200.139.74.115
65554,41,12,9533.8,9.14,190.08,2814.9,5378.38,96930,557.75,-6942,5869,149,361,2,23,8,0.2751,266.36,950,432,59.64,1,45,16,46,0.652,8734,120,79.43,,2.0,1.8,0,Dormants,Inconnu,Medium,Occasionnel,Hiver,Soir,Europe_S,Inconnu,Faible,Inconnu,Grand,Modéré,Unknown,Active,United Kingdom,Yes,06/16/2013,71.5.50.193
24199,353,41,1489.42,88.46,168.62,-3484.12,7807.18,7418,71.09,-5458,1490,581,407,6,9,4,0.4012,4.99,260,54,95.32,4,9,0,31,0.5984,3457,242,23.0,58.0,8.0,1.5,0,Potentiels,35-44,VIP,Occasionnel,Hiver,Nuit,UK,Établi,Faible,Weekend,Petit,Spécialisé,F,Active,Portugal,Yes,2019-06-29,251.113.193.53
91412,108,44,9577.9,292.49,358.97,1471.6,3146.89,6081,269.35,-6867,5416,544,36,0,19,3,0.9399,342.3,895,170,8.98,2,36,14,31,0.5817,547,419,58.52,51.4,11.0,2.1,0,Fidèles,35-44,Low,Régulier,Hiver,Soir,Europe_E,Établi,Moyen,Weekend,Petit,Modéré,F,Suspended,Japan,Yes,2011-08-29,201.63.89.156
60948,50,26,14728.48,358.62,371.41,4174.26,4819.08,9114,567.25,-2560,2335,259,467,5,16,2,0.2504,162.49,361,36,75.49,3,20,1,49,0.1665,984,106,31.6,31.7,999.0,-1.0,0,Potentiels,55-64,Low,Hyperactif,Hiver,Midi,Europe_C,Inconnu,Faible,Semaine,Moyen,Spécialisé,F,Active,Switzerland,Yes,09/30/2020,151.250.48.178
83781,249,47,13633.19,458.74,25.43,1798.37,9686.63,17722,807.36,-4354,6217,321,715,5,12,3,0.5325,190.19,399,834,87.08,4,20,17,31,0.6688,4141,343,25.7,25.6,0.0,1.7,1,Dormants,65+,High,Occasionnel,Printemps,Matin,UK,Établi,Faible,Weekend,Petit,Explorateur,F,Active,Portugal,Yes,12/28/2018,180.144.138.50
82750,340,34,6306.53,354.22,110.56,3110.22,6721.49,86508,561.33,-5625,6870,76,258,1,3,7,0.0221,360.77,460,927,98.68,5,79,38,9,0.9516,8572,131,20.05,56.2,1.0,1.3,0,Potentiels,55-64,High,Occasionnel,Printemps,Nuit,UK,Jeune,Moyen,Weekend,Moyen,Modéré,F,Pending,Denmark,Yes,05/13/2021,230.24.87.162
76262,382,23,119.19,337.53,137.13,-3910.28,1537.45,16985,936.26,-890,7691,109,508,1,22,6,0.6197,183.74,923,961,34.14,2,96,21,8,0.077,497,417,58.96,69.8,6.0,3.1,0,Dormants,65+,Medium,Régulier,Été,Matin,Europe_S,Établi,Élevé,Semaine,Moyen,Explorateur,F,Active,Finland,Yes,05/20/2019,243.199.92.176
56600,20,31,5115.55,200.2,273.81,-2492.68,1332.27,4888,810.52,-4120,4433,650,666,1,17,10,0.9301,345.93,516,259,36.2,4,9,27,24,0.3324,1916,38,79.66,61.4,5.0,1.9,0,Fidèles,25-34,High,Régulier,Automne,Matin,UK,Inconnu,Élevé,Weekend,Petit,Modéré,M,Active,Switzerland,Yes,2010-10-29,207.206.244.65
86898,299,50,12309.05,5.64,72.26,3945.39,2042.65,68254,157.08,-5263,7905,546,308,5,17,12,0.8847,334.06,931,251,23.75,1,81,29,24,0.4723,5055,87,87.71,,13.0,1.0,0,Dormants,55-64,Medium,Hyperactif,Été,Après-midi,Asie,Jeune,Moyen,Semaine,Moyen,Modéré,Unknown,Pending,United Kingdom,Yes,01/16/2022,67.4.79.64
72483,138,20,10373.24,64.48,66.97,2151.06,7667.12,96683,389.57,-5569,3390,422,611,3,21,5,0.502,343.58,763,13,79.12,1,96,12,40,0.2323,7727,336,43.43,,0.0,3.8,0,Potentiels,45-54,Medium,Nouveau,Hiver,Après-midi,UK,Jeune,Moyen,Weekend,Grand,Explorateur,F,Suspended,United Kingdom,Yes,28/11/11,37.193.136.27
